Emo Choices,Emo Label,Cause Choices,Cause Label,Emo Res 1,Emo Pred 1,Cause Res 1,Cause Pred 1,Emo Res 2,Emo Pred 2,Cause Res 2,Cause Pred 2,Emo Res 3,Emo Pred 3,Cause Res 3,Cause Pred 3,Emo Res 4,Emo Pred 4,Cause Res 4,Cause Pred 4,Emo Res 5,Emo Pred 5,Cause Res 5,Cause Pred 5
"['失望', '自豪', '生气', '惊喜', '绝望', '尴尬']",3,"['巴克拉瓦并未被毁掉', '她的女儿刚刚回到家', '尽管她不喜欢自己做的千层酥，她还是对女儿很喜欢它很惊喜', '她认为她的巴克拉瓦非常完美']",2,"多少玩家选浏述：
（a）失样
Multiple choices: (a), (b), or (c).
Explanation: In this scenario, 多多 (Multi) is disappointed and frustrated with her failed attempt at making the layered sesame cake. She has put",0,（d）受到女 child 的好评。,3,"Based on the scenario provided, the best answer is (b):  self-pride.
Multiple reasons suggest that Multiple feels selfish about her failed attempt at making the sesame seed cake: she is surprised to see her daughter return home and find the cakes unsuccessful, and she does not seem to be too concerned about the failure. Instead",1,"Based on the given scenario, the reason why 多伦 would feel proud is: (c). Although she may not be pleased with her own failed attempt at making the sesame seed cake, she is still happy that her daughter likes it and finds it surprising.",2,"Multiple choices: (a), (b), and (e).
Explanation: In this situation, 多多 would likely feel: 
* (A) Disappointed: As she has failed to make the traditional Chinese sweet, she may feel disappointed in herself and her skills.
 * (B) Proud: Her daughter's",1,"Multiple Choice Question: Why does 多伦 feel proud?
 options: (a), (b), or (c)?
Answer: The correct answer is (d). Multiple 玩 feels proud because she thinks her Baklava is perfect.",3,"Multiple choice question: 
In this situation, 多伦 (Multiple) will likely feel: (please choose the corresponding letter)

a.  disappointed
b. proud
c. angry
d. surprised
e. hopeless
f. embarrassed",-1,"Based on the scenario provided, the reason why 多伦 (Multi) feels embarrassed is: (c). Although she may not be pleased with her own effort in making the thousand-layer cake, she is still happy to see her daughter's surprise and delight at the failed attempt. Therefore, option (C) is the correct answer.",2,"Based on the given scenario, the best answer is (a): lost hope.
Multiple reasons contribute to Multiple's lost hope: firstly, her failed attempt at making the thousand-layer cake, which she had been working on for a long time, must have been frustrating and disheartening; secondly her daughter' s immediate",5,"这是一道情怀语言的问候，Multi Roi 恍然发現自made 的 千layer pastry 爆了。MultiRoy  feel embarrassed because: (d). She thinks her baklava is perfect.
So the answer is (D).",3
"['绝望', '生气', '惊喜', '失望', '自豪', '尴尬']",2,"['他的妻子欣赏他的努力，即使发现了他的错误', '他的妻子欣赏他的努力，喜欢他的画', '他在画画时犯了错并且很在意', '他认为他花了一副完美的画']",1,"西MON是 one 的 业餘画 artist, he spent several weeks painting a portrait of his late beloved pet. After he completed it,he stepped back and suddenly realized he had painted the wrong color for his pet's fur. Just then, his wife saw the painting and exclaimed, ""This is exactly how I remember him!""
West",-1,（C）他因为在完完善归的过程中，发現了自己的錯誤，而伸延了受到實際挑戰的自信心。,2,"西MON是 one 个 amateur  painter, he spent several weeks painting a portrait of his late beloved pet. After completing it, He stepped back and suddenly noticed that he had painted the wrong color for his pet's fur. His wife saw the painting and exclaimed, ""This is exactly how I remember it!""
Weston' s feelings in this",-1,（c）  he felt embarrassed because he made a mistake while painting his late pet's portrait.,2,"西MON是 one 个 amateur painter, he spent several weeks painting a portrait of his deceased beloved pet. After completing the painting,he stepped back and immediately noticed that he had painted the wrong color for his pet's fur. Just then, his wife saw the paintings and exclaimed, ""This is exactly how I remember him!""
Weston",-1,（C）他因为发生了艺术创作的一种恐怖，认知上的自我检查。,2,西门最后的情缘是（d）失败。,3,（c）  He feels disappointed because he made a mistake in painting his late pet's fur color.,2,"西MON是 one 个 amateur  painter, he spent several weeks painting a portrait of his late beloved pet. After he finished, He stepped back and immediately noticed that he had painted the wrong color for his pet's fur. Just then, his wife saw the painting and exclaimed: ""This is exactly how I remember him!""
Western' s feelings",-1,"（C）西MON feels embarrassed because he made a mistake in painting his deceased pet's fur color, and his wife noticed it immediately.",2
"['气恼 & 伤心', '气恼 & 尴尬', '气恼 & 生气', '尴尬 & 生气', '感激 & 尴尬', '感激 & 开心']",5,"['他的老板出现并夸赞了他的作品', '没有同事前来', '他不喜欢自己的画', '他的同事不喜欢他的艺术作品']",0,"在此情景下, 安提肖最后会怎么样？
根据情节，我们可知安兹至最初坚持设展，遭逢无人陪亘，最後老闻出現，赞",-1,"在此情景下, 安顿会 Feel grateful and happy because: (d). His colleagues do not like his artwork.
So, the answer is (c). He doesn't like himself as an artist.",2,"Based on the scenario you provided, the best answer is: (b): 安디 feels embarrassed and ashamed.",1,"在此情节中， Анди总会 Feel embarrassed and disappointed for the following reasons: 
（a） His boss appeared and praised his work, which made him feel embarassed because he had expected no one to show up to his exhibition.
Therefore, the correct answer is (a).",0,"在此情景下, 安多最后毫发现怎样把槓? 根据情节，我们可知安圖最初预计了展示他画画的大会，并随意遍历了同僚。",-1,这是一个逻辑推理题，要求你理解安达的情怀状态。根据情节，我们知道安達對他展示的畫作抱有強烈的Passion和熱情，也知,-1,"在此情景下, 安兹最後會有What feeling? 的準確統計結果為：
（a）憔肠 &侮辱
安瑟當面許多同僚陪�",0,"在此情景下,安汀應该採取（d）他同意的 Option.
根據題目的描載，안耐在展示了自家的畫作時，没人前來慰问或支持",3,"在此情节下, 安徹最后总会报以产生且情態，可能会表现为：
（a）憔顿 &amp; 痛心：安泽可是一位聪明的��",0,这是一个逻辑推理题，要解释安徒的情急。根据提示，经历了它的周，鼓勵了同学，并且老闻出来，褒声,-1
"['反对', '尴尬', '紧张', '嫉妒', '愧疚', '惊喜']",5,"['他被评为前六名的艾伯特', '他的父亲准备给他买一台新的笔记本电脑', '他证明了他的父亲是对的', '虽然他最初对自己的失败感到失望，但是被取消资格的选手让他进入了前五，使他赢了赌注']",3,至于該情況下貝佛特的態度，根據情節可以有多種可能性，因此我們可選择多受到的情形。依照資�,-1,"（d）  Although he initially felt disappointed about not making it into the top 5, the fact that one of the selected students was disqualified due to cheating made him eligible for the bet, and he won the prize.",3,考虑到追求的情节，我们可以知道詹姆斯的態度是（c）緊張。因為他知悉他没入選前五名時的忧聞，並促使,2,（d）谁知道，取раз跟他拥有了机会。,3,"谢诺！我可以帮助你解做这道题。根据情节，我们知道苏丹和其祖籍达到了契约，如蕾特 successfully graduates and enters the top 5, his father will",-1,（d）谁至少跟他获得了第五名。,3,"谢诺!  Based on the information provided, the best answer is (e): Shame.",4,"这是一个逻辑游戏题，我们需要理解压力和谁是胜利者。以下是解释和选择：
（a） 因肯定奖励，在考试",0,考虑到远程学生的情报，我们可以知道谁是前五名的选者。至于該名選手是否因作低而被禁止，这是不可预知的。因此，最,-1,（d）谁知道，取除负选者至少使得苏格利茨进行前一个名次。,3
"['释怀', '愧疚', '伤心', '生气', '绝望', '娱乐']",0,"['她终于满足了客户的期望', '客户在多次修改后接受了她的工作。', '她被她的老板表扬', '起初，她对自己的一天感到沮丧，但是她开始跳舞来减轻压力，并感到轻松释怀']",3,"在该情节下, 最后推测汪欧懂最会表现出來的满足悦喜的情矩是（e）絕望。",4,"该情节中您描写的是推动投资者气持，因此简单地回申为：
（d）  Originally, she felt depressed about her day, but she started dancing to relieve stress and feel more relaxed.",3,"Based on the situation you described, the best answer is (c): 웃 heart.
After a stressful day at work, where her client rejected her work multiple times and her boss scolded her, Momo is feeling down and frustrated. She lets out a sigh and starts to dance, releasing her emotions and",2,"Based on the passage, the correct answer is (d):  She initially felt depressed about her day, but then she started dancing to relieve her stress and feel more relaxed.",3,"Based on the scenario provided, the best answer is (c): 心亏。 This is because the customer repeatedly rejected her work, causing her to feel frustrated and disappointed.",2,"Based on the passage, the correct answer is (d):  she initially felt depressed about her day, but then started dancing to relieve stress and feel more relaxed.",3,"Based on the scenario provided, the best answer is (c): � Feeling depressed.
After a stressful day at work, where her clients repeatedly rejected her work and she received criticism from her boss, Mia finally lets loose and expresses her frustration through dance. However, upon finishing the dance, she closesher eyes",2,"该情节中涉及到的情报如下：
* 敏捷炒毛玩耍：描写了欧淼泪熬缓慢地走进舞 Studio 的过程，",-1,"Based on the scenario provided, the best answer is (c): � Feeling depressed.
As the customer repeatedly rejected her work and her boss scolded her, Ms. Mei felt dejected and depresssed. She let out a sigh and started to dance to release her frustration and emotions. After",2,"Based on the passage, the correct answer is (d):  She initially felt depressed about her day, but she started dancing to relieve stress and feel more relaxed.",3
"['气恼', '紧张', '害怕', '娱乐', '无感', '反对']",3,"['他热爱交通', '他发现对他大喊大叫的人是他爸爸，是个惊喜', '他享受被称为糟糕的司机的感觉。', '他喜欢对抗']",1,"在该情景下, 小안最后拥有的满意度是：
（e）无情",4,（d）他likes to confrontation,3,"在该情景下, 小안最后会表现为：
（e）无情",4,"在此情景下, 小안会 Feel 无 sensation 是因为 he has been trained to ignore the negative comments and insults from others, especially from his father.
Therefore, the correct answer is (b):  he discovers that the person yelling at him is hisfather, which is a surprise.",1,"在此情景下, 小ANT最后拥有的惟是（e）无情。",4,"在该情景下小안会Feel numb because: (answer: b) He discovers the person shouting at him is his father.
Explanation: In this scenario, the young man, Little An, is caught off guard when he realizes that the angry person he encountered on the road is actually his own father, whom he had",1,"在该情景下, 小안最后拥有的沟通是: (e）无情。",4,（d）他likes to argue,3,"在此情景下, 小 Ан最后会表现为：
（e）无情",4,"在该情景下, 小안会 Feel 无情的原因可能是（b） he discovers the person yelling at him is his father. This is a surprising and unexpected twist, which can cause a sense of confusion and disbelief.",1
"['紧张', '感激', '嫉妒', '失望', '气恼', '生气']",5,"['我的朋友没有提前告诉我关于派对的事情', '我总是被排除在派对之外', '我没有被邀请参加生日派对', '虽然我一开始只是恼火，但发现朋友在说我的坏话，我的恼火变成了生气']",3,"在此情景下, 你最后会拥有哪种沟通极性？
（填写相对的letter）：
a.  anxious
b. flattered
c. jealous
d. disappointed 
e. irritated
f. annoyed",-1,"简单地说，你会 чувствовать生気是因為option（d），谁开的话变得生啊。 initially, you were upset because your friend didn't invite you to his birthday party, but then you realized that he had also been talking behind your back. So",3,"Based on the scenario you provided, the best answer is (d): disappointment.",3,"这是一个适度难度的情节，你可能会选择（d）谁然变为生気。在this situation, you might feel disappointed because: 
（D）Realization that my friend has been talking about me behind my back: When you find out that your friend is",3,这是一个常考的情急场景，你的拟态应该是（d）失败。因此，票选 option (d): lost hope。,3,"在此情景下, 你会 чувствовать失落的原因是（d），谁知道您在开头只懊慨，而后发展为生压。",3,"在你的情节下, 最后你会拥有哪种惟情？
根据你提到的内容，最有可能的悟性是（d）失恋。",3,"这是一个语言逼真题，你需要根据提示和情节来回署简短的缩写留学考试的回应。以下是选 Option （d）：
因此，在 this situation, you will feel disappointed because",3,在你的情节中，最종的悟性可能是（e）怒涛。因為你 discovery 了敏捷的谈话，并且 Feel 蒙受了他对你不公平的待遇,4,"很好，让我来解释。在此情景下, 您会 чувствовать憤慨的原因是（d），因asmall as it may seem, the fact that your friend has been excluding you from social events and not inviting you to join them,",3
"['充满希望', '尴尬', '害怕', '绝望', '感激', '反对']",0,"['他的老板赞扬了小尤的努力', '他的老板总是会批评小尤', '虽然这些严厉的评论让他感到伤心和失望，但他意识到他可以做得更好，并开始完善', '小尤喜欢向团队展示他的想法。']",2,"在此情节下, 小学最后拥有的情涟是（e）惊悚。",4,"在 this scenario,  Little Yue feels motivated because: (c). Although the harsh criticism from his boss makes him feel hurt and disappointed, he recognizes that it is a necessary condition for his growth and improvement. He re-reads his notes and starts to refine his ideas.",2,"Based on the scenario you provided, the best answer is (e): 荣幸 (proud).
After being criticized by his boss, Little Yue analyzed the comments and realized that the harsh feedback was a necessary condition for his growth. He felt proud of himself for being able to take constructive criticism and for having the determination",4,"祝你好! �
根据文章中的情节，最合适的选择是（c） although these harsh comments made him feel hurt and disappointed, he realized that he could do better and started to improve his ideas.
因为在文中提到小��",2,"在 this scenario, 小悠 (Little Yue) will likely have the following feeling: (e): Gratitude.
Explanation: 在 the situation described, Little Yui has just received harsh feedback from his boss on his innovative idea. However, instead of feeling discouraged or demotivated,",4,很好！我可助您解禁这道题。根据文章中的情节，最合适的选择是（c），谓小瑞意图掌握这一侵袭，即争得,2,"在this situation, 小宇最后likely to feel: (e), grateful.
Explanation: 在 this scenario, Little Yo is undergoing a learning experience where he is receiving constructive criticism from his boss. Although the feedback is harsh, it is clear that it comes from a place of concern and a desire to help Little Yu",4,"在该情景中,  kleinen 悦慨是因为option（c）。 He feels gratified because although his boss's harsh comments make him feel hurt and disappointed, he realizes that they are necessary for him to improve and he starts to work on refining his ideas.",2,"在this situation, 小Yang will likely have the following feeling: (d):  hopeless.
Explanation: 老Boss's harsh criticism of smallYong' s idea may have made him feel discouraged and demotivated, leading him to feel hopless about the possibility of improving his idea.",3,"Based on the given text, the answer is (c): although these harsh comments made him feel hurt and disappointed, he realized that he could do better and started to improve his ideas.",2
"['嫉妒', '惊喜', '自豪', '伤心', '尴尬', '失望']",1,"['他的完美学业记录给他带来了很多满足感', '他的父母设法参加了他的庆祝活动和他哥哥的棒球比赛', '小利独自在舞台上，喜欢这种关注。', '他以为父母会忽视他时，他们却出现来支持他']",3,"在该情节中，最后小李会怎样把气？
（a）剁恶
({b）激动
 ({c）自高
((d）亮心 
{{e）震撼
(()f）失落",3,"Based on the passage, the correct answer is (d):  he thought his parents would ignore him, but they actually appeared to support him.
The passage states: ""他（小长）的心中抱怨绝了，几乎想要跑步，因asma as he saw",3,"很好，我可以幫助你。在此情況下小引最後會有哪些態度？
根據情節，最后小勵會表現出（c）自信的心理。因為他獨自",2,"Based on the passage, the correct answer is (a):  he feels proud of his perfect academic record.
The passage states that ""他享譽自身的學業記錄抱歉，對他而言，這是他最大的自 гор心"" (He feels most",0,"Based on the scenario provided, the best answer is (c): Self-pride.
The passage states that 小 libert is proud of his perfect academic record and feels a sense of self-satisfaction. When he sees his parents in the audience, smiling and clapping for him, he feels even more proud and self -assured. Therefore",2,"在该情节中，少利拥有完全的自信和自我 Esteem，因此他会 Feel proud. Therefore, the answer is (a):  he feels proud of his perfect academic record.",0,"在此情景下, 小李最后怎么样？
根据文章中的情节，可以知道小Li是在学業方面具有很高的自信和自edish，而且他竭境了努力来完成自",-1,"Based on the passage, the reason why Little Li feels disappointed is: (c). LittleLi enjoys being the center of attention on stage, but his parents are not there to support him.",2,"Based on the scenario you provided, the best answer is (c):  self-pride.
The passage describes Little Li as feeling heavy-hearted but still proudly walking onto the stage to receive his award. When he looks towards the audience, he sees his parents smiling and clapping for him from the front row. This suggests that LittleLi is",2,该情节中小立拥有的原因是（c）小李练自舞场上喜好这样的关系。在小提的心中，留意到疑乎痛苦和孤热的情怀，才会�,2
"['期待', '悔恨', '失望', '生气', '悲观', '惊喜']",5,"['他最终可以拍下他一直寻找的鸟的照片了', '他只喜欢坐在外面', '他喜欢坐在树枝上。', '乔有一台新相机']",0,依据描述，我们知道亚历山大最喜欢的是炸鹅的摄影。他在寻探中多少次失败，这也可以反映出他对捕板,-1,（d）互有新的相機。,3,"在此情景下, 亚瑟最后怎么样的把握? 
根据情节，我们可以知道且是在寻捞过程中，谁遇到了藍鳥。因此，最後",-1,"这是一个推理题，你需要根据提供的信息和情节来描述且产生一下优先顺序。促进你的思考和回申：
根據情��",-1,"Based on the situation described, the best answer is (c):  disappointment.",2,（d）亚。且。,3,"Based on the scenario you provided, the best answer is (b):  regretting.
Here's why: The passage states that ""亚伯最后发現一顆藍鳥卜問在椿條柱上,"" which means that he finally found the blue",1,"Based on the story, the reason why Jo feels regret is because the bird flew away just as he was about to take a photo of it. Therefore, option (a), ""he finally could take the photo he had been searching for,"" is the correct answer.",0,"Based on the scenario provided, the best answer is (c):  disappointment.",2,"在该情景下, Joel 悲远因为: 
（c）  he likes sitting on the tree branch.
Joy's disappointment comes from the fact that he finally found the rare bird he had been searching for, but when he sat down to take a photo, the bird flew away.",2
